#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T19:40:00Z,21.83,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T19:52:00Z,21.5,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T20:12:00Z,21.47,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T20:20:00Z,21.45,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T20:32:00Z,21.45,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T20:40:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T20:52:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T21:00:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T21:12:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T21:20:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T21:32:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T21:40:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T21:52:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T22:00:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T22:12:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T22:20:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T22:32:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T22:40:00Z,22.68,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T22:52:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T23:00:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T23:12:00Z,22.38,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T23:20:00Z,22.37,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T23:32:00Z,22.37,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T23:40:00Z,22.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-24T23:52:00Z,22.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T00:00:00Z,22.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T00:12:00Z,22.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T00:20:00Z,22.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T00:32:00Z,22.59,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T00:40:00Z,22.59,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T00:52:00Z,23.25,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T01:00:00Z,22.85,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T01:12:00Z,22.85,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T01:20:00Z,22.84,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T01:32:00Z,22.84,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T01:40:00Z,24.51,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T01:52:00Z,24.51,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T02:00:00Z,24.49,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T02:12:00Z,24.46,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T02:20:00Z,24.46,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T02:32:00Z,24.46,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T02:40:00Z,27.32,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T02:52:00Z,27.29,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T03:00:00Z,27.29,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T03:12:00Z,27.29,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T03:20:00Z,27.21,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T03:32:00Z,27.36,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T03:40:00Z,27.36,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T03:52:00Z,28.52,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T04:00:00Z,28.56,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T04:12:00Z,28.56,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T04:20:00Z,28.54,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T04:32:00Z,28.41,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T04:40:00Z,28.41,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T04:52:00Z,30.47,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T05:00:00Z,30.47,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T05:12:00Z,30.47,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T05:20:00Z,30.39,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T06:28:00Z,32.02,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T06:36:00Z,32.02,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:04:00Z,31.17,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:16:00Z,31.16,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:24:00Z,31.03,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:36:00Z,31.03,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:44:00Z,31.18,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:48:00Z,31.18,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T07:56:00Z,31.18,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T08:04:00Z,31.18,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T08:24:00Z,31.09,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T08:36:00Z,31.27,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T08:44:00Z,28.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T08:48:00Z,28.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T08:56:00Z,28.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T09:04:00Z,28.97,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T09:16:00Z,28.96,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T09:24:00Z,28.78,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T09:36:00Z,28.78,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T09:44:00Z,26.05,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T10:00:00Z,26.05,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T10:12:00Z,26.02,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T10:20:00Z,26.02,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T11:36:00Z,26.73,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T11:44:00Z,26.73,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T11:56:00Z,26.74,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T12:04:00Z,26.74,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T12:16:00Z,26.74,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T12:40:00Z,26.74,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T12:48:00Z,26.04,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T13:00:00Z,26.64,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T13:08:00Z,26.6,_value,Temperature
,,0,2025-08-24T13:23:16.833735725Z,2025-08-25T13:23:16.833735725Z,2025-08-25T13:20:00Z,26.6,_value,Temperature

