#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:00:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:24:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:32:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:36:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:40:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T22:20:00Z,6,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T22:32:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T23:20:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T23:44:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:08:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:24:00Z,4,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:28:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:32:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:44:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:00:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:08:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:12:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:28:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:36:00Z,8,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T02:00:00Z,8,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T02:28:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:00:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:12:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:16:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:24:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:56:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T04:20:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T04:40:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T04:48:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T05:16:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:24:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:28:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:32:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:36:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:04:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:12:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:24:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:36:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:40:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:20:00Z,4,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:24:00Z,4,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:36:00Z,5,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:40:00Z,5,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:52:00Z,5,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:56:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:08:00Z,7,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:20:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:36:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:40:00Z,2,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:56:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T10:08:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T10:16:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:36:00Z,1,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:40:00Z,3,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:48:00Z,7,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:52:00Z,4,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:12:00Z,9,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:36:00Z,4,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:44:00Z,4,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:48:00Z,6,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:52:00Z,8,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:56:00Z,6,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T13:00:00Z,5,_value,AirQuality
,,0,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T13:20:00Z,1,_value,AirQuality
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T17:16:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T17:56:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T18:36:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T18:44:00Z,7,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T18:56:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T19:28:00Z,5,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T19:32:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T19:36:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T19:40:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T19:52:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T20:12:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T20:16:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T20:28:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T20:52:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T20:56:00Z,5,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:00:00Z,6,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:24:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:32:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:36:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T21:40:00Z,9,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T22:20:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T22:32:00Z,9,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T23:20:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-24T23:44:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:08:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:24:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:28:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:32:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T00:44:00Z,7,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:00:00Z,6,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:08:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:12:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:28:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T01:36:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T02:00:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T02:28:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:00:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:12:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:16:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:24:00Z,6,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T03:56:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T04:20:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T04:40:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T04:48:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T05:16:00Z,5,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:24:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:28:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:32:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T06:36:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:04:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:12:00Z,5,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:24:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:36:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T07:40:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:20:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:24:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:36:00Z,8,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:40:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:52:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T08:56:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:08:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:20:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:36:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:40:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T09:56:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T10:08:00Z,4,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T10:16:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:36:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:40:00Z,3,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:48:00Z,9,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T11:52:00Z,7,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:12:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:36:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:44:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:48:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:52:00Z,1,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T12:56:00Z,2,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T13:00:00Z,7,_value,Weather
,,1,2025-08-24T13:21:55.324559034Z,2025-08-25T13:21:55.324559034Z,2025-08-25T13:20:00Z,9,_value,Weather

